regionDNO,monthlyMean,Overall,unixTimestamp,Timestamp
11,14.490142857142859,16.34,1650042000,17:00 15-04-2022
11,14.490142857142859,16.34,1650043800,17:30 15-04-2022
11,14.490142857142859,16.34,1650045600,18:00 15-04-2022
11,14.490142857142859,16.34,1650047400,18:30 15-04-2022
11,14.490142857142859,11.92,1650049200,19:00 15-04-2022
11,14.490142857142859,11.7,1650124800,16:00 16-04-2022
11,14.490142857142859,11.7,1650126600,16:30 16-04-2022
11,14.490142857142859,11.7,1650128400,17:00 16-04-2022
11,14.490142857142859,11.7,1650130200,17:30 16-04-2022
11,14.490142857142859,11.7,1650132000,18:00 16-04-2022
11,14.490142857142859,11.7,1650133800,18:30 16-04-2022
11,14.490142857142859,11.33,1650135600,19:00 16-04-2022
11,14.490142857142859,11.7,1650211200,16:00 17-04-2022
11,14.490142857142859,11.7,1650213000,16:30 17-04-2022
11,14.490142857142859,11.7,1650214800,17:00 17-04-2022
11,14.490142857142859,11.7,1650216600,17:30 17-04-2022
11,14.490142857142859,11.7,1650218400,18:00 17-04-2022
11,14.490142857142859,11.7,1650220200,18:30 17-04-2022
11,14.490142857142859,11.33,1650222000,19:00 17-04-2022
11,14.490142857142859,16.34,1650297600,16:00 18-04-2022
11,14.490142857142859,16.34,1650299400,16:30 18-04-2022
11,14.490142857142859,16.34,1650301200,17:00 18-04-2022
11,14.490142857142859,16.34,1650303000,17:30 18-04-2022
11,14.490142857142859,16.34,1650304800,18:00 18-04-2022
11,14.490142857142859,16.34,1650306600,18:30 18-04-2022
11,14.490142857142859,11.92,1650308400,19:00 18-04-2022
11,14.490142857142859,16.34,1650384000,16:00 19-04-2022
11,14.490142857142859,16.34,1650385800,16:30 19-04-2022
11,14.490142857142859,16.34,1650387600,17:00 19-04-2022
11,14.490142857142859,16.34,1650389400,17:30 19-04-2022
11,14.490142857142859,16.34,1650391200,18:00 19-04-2022
11,14.490142857142859,16.34,1650393000,18:30 19-04-2022
11,14.490142857142859,11.92,1650394800,19:00 19-04-2022
11,14.490142857142859,16.34,1650470400,16:00 20-04-2022
11,14.490142857142859,16.34,1650472200,16:30 20-04-2022
11,14.490142857142859,16.34,1650474000,17:00 20-04-2022
11,14.490142857142859,16.34,1650475800,17:30 20-04-2022
11,14.490142857142859,16.34,1650477600,18:00 20-04-2022
11,14.490142857142859,16.34,1650479400,18:30 20-04-2022
11,14.490142857142859,11.92,1650481200,19:00 20-04-2022
11,14.490142857142859,16.34,1650556800,16:00 21-04-2022
11,14.490142857142859,16.34,1650558600,16:30 21-04-2022
11,14.490142857142859,16.34,1650560400,17:00 21-04-2022
11,14.490142857142859,16.34,1650562200,17:30 21-04-2022
11,14.490142857142859,16.34,1650564000,18:00 21-04-2022
11,14.490142857142859,16.34,1650565800,18:30 21-04-2022
11,14.490142857142859,11.92,1650567600,19:00 21-04-2022
11,14.490142857142859,16.34,1650643200,16:00 22-04-2022
11,14.490142857142859,16.34,1650645000,16:30 22-04-2022
11,14.490142857142859,16.34,1650646800,17:00 22-04-2022
11,14.490142857142859,16.34,1650648600,17:30 22-04-2022
11,14.490142857142859,16.34,1650650400,18:00 22-04-2022
11,14.490142857142859,16.34,1650652200,18:30 22-04-2022
11,14.490142857142859,11.92,1650654000,19:00 22-04-2022
11,14.490142857142859,11.7,1650729600,16:00 23-04-2022
11,14.490142857142859,11.7,1650731400,16:30 23-04-2022
11,14.490142857142859,11.7,1650733200,17:00 23-04-2022
11,14.490142857142859,11.7,1650735000,17:30 23-04-2022
11,14.490142857142859,11.7,1650736800,18:00 23-04-2022
11,14.490142857142859,11.7,1650738600,18:30 23-04-2022
11,14.490142857142859,11.33,1650740400,19:00 23-04-2022
11,14.490142857142859,11.7,1650816000,16:00 24-04-2022
11,14.490142857142859,11.7,1650817800,16:30 24-04-2022
11,14.490142857142859,11.7,1650819600,17:00 24-04-2022
11,14.490142857142859,11.7,1650821400,17:30 24-04-2022
11,14.490142857142859,11.7,1650823200,18:00 24-04-2022
11,14.490142857142859,11.7,1650825000,18:30 24-04-2022
11,14.490142857142859,11.33,1650826800,19:00 24-04-2022
11,14.490142857142859,16.34,1650902400,16:00 25-04-2022
11,14.490142857142859,16.34,1650904200,16:30 25-04-2022
11,14.490142857142859,16.34,1650906000,17:00 25-04-2022
11,14.490142857142859,16.34,1650907800,17:30 25-04-2022
11,14.490142857142859,16.34,1650909600,18:00 25-04-2022
11,14.490142857142859,16.34,1650911400,18:30 25-04-2022
11,14.490142857142859,11.92,1650913200,19:00 25-04-2022
11,14.490142857142859,16.34,1650988800,16:00 26-04-2022
11,14.490142857142859,16.34,1650990600,16:30 26-04-2022
11,14.490142857142859,16.34,1650992400,17:00 26-04-2022
11,14.490142857142859,16.34,1650994200,17:30 26-04-2022
11,14.490142857142859,16.34,1650996000,18:00 26-04-2022
11,14.490142857142859,16.34,1650997800,18:30 26-04-2022
11,14.490142857142859,11.92,1650999600,19:00 26-04-2022
11,14.490142857142859,16.34,1651075200,16:00 27-04-2022
11,14.490142857142859,16.34,1651077000,16:30 27-04-2022
11,14.490142857142859,16.34,1651078800,17:00 27-04-2022
11,14.490142857142859,16.34,1651080600,17:30 27-04-2022
11,14.490142857142859,16.34,1651082400,18:00 27-04-2022
11,14.490142857142859,16.34,1651084200,18:30 27-04-2022
11,14.490142857142859,11.92,1651086000,19:00 27-04-2022
11,14.490142857142859,16.34,1651161600,16:00 28-04-2022
11,14.490142857142859,16.34,1651163400,16:30 28-04-2022
11,14.490142857142859,16.34,1651165200,17:00 28-04-2022
11,14.490142857142859,16.34,1651167000,17:30 28-04-2022
11,14.490142857142859,16.34,1651168800,18:00 28-04-2022
11,14.490142857142859,16.34,1651170600,18:30 28-04-2022
11,14.490142857142859,11.92,1651172400,19:00 28-04-2022
11,14.490142857142859,16.34,1651248000,16:00 29-04-2022
11,14.490142857142859,16.34,1651249800,16:30 29-04-2022
11,14.490142857142859,16.34,1651251600,17:00 29-04-2022
11,14.490142857142859,16.34,1651253400,17:30 29-04-2022
11,14.490142857142859,16.34,1651255200,18:00 29-04-2022
11,14.490142857142859,16.34,1651257000,18:30 29-04-2022
11,14.490142857142859,11.92,1651258800,19:00 29-04-2022
11,14.490142857142859,11.7,1651334400,16:00 30-04-2022
11,14.490142857142859,11.7,1651336200,16:30 30-04-2022
11,14.490142857142859,11.7,1651338000,17:00 30-04-2022
11,14.490142857142859,11.7,1651339800,17:30 30-04-2022
11,14.490142857142859,11.7,1651341600,18:00 30-04-2022
11,14.490142857142859,11.7,1651343400,18:30 30-04-2022
11,14.490142857142859,11.33,1651345200,19:00 30-04-2022
11,14.555529953917052,11.72,1651420800,16:00 01-05-2022
11,14.555529953917052,11.72,1651422600,16:30 01-05-2022
11,14.555529953917052,11.72,1651424400,17:00 01-05-2022
11,14.555529953917052,11.72,1651426200,17:30 01-05-2022
11,14.555529953917052,11.72,1651428000,18:00 01-05-2022
11,14.555529953917052,11.72,1651429800,18:30 01-05-2022
11,14.555529953917052,11.35,1651431600,19:00 01-05-2022
11,14.555529953917052,16.37,1651507200,16:00 02-05-2022
11,14.555529953917052,16.37,1651509000,16:30 02-05-2022
11,14.555529953917052,16.37,1651510800,17:00 02-05-2022
11,14.555529953917052,16.37,1651512600,17:30 02-05-2022
11,14.555529953917052,16.37,1651514400,18:00 02-05-2022
11,14.555529953917052,16.37,1651516200,18:30 02-05-2022
11,14.555529953917052,11.94,1651518000,19:00 02-05-2022
11,14.555529953917052,16.37,1651593600,16:00 03-05-2022
11,14.555529953917052,16.37,1651595400,16:30 03-05-2022
11,14.555529953917052,16.37,1651597200,17:00 03-05-2022
11,14.555529953917052,16.37,1651599000,17:30 03-05-2022
11,14.555529953917052,16.37,1651600800,18:00 03-05-2022
11,14.555529953917052,16.37,1651602600,18:30 03-05-2022
11,14.555529953917052,11.94,1651604400,19:00 03-05-2022
11,14.555529953917052,16.37,1651680000,16:00 04-05-2022
11,14.555529953917052,16.37,1651681800,16:30 04-05-2022
11,14.555529953917052,16.37,1651683600,17:00 04-05-2022
11,14.555529953917052,16.37,1651685400,17:30 04-05-2022
11,14.555529953917052,16.37,1651687200,18:00 04-05-2022
11,14.555529953917052,16.37,1651689000,18:30 04-05-2022
11,14.555529953917052,11.94,1651690800,19:00 04-05-2022
11,14.555529953917052,16.37,1651766400,16:00 05-05-2022
11,14.555529953917052,16.37,1651768200,16:30 05-05-2022
11,14.555529953917052,16.37,1651770000,17:00 05-05-2022
11,14.555529953917052,16.37,1651771800,17:30 05-05-2022
11,14.555529953917052,16.37,1651773600,18:00 05-05-2022
11,14.555529953917052,16.37,1651775400,18:30 05-05-2022
11,14.555529953917052,11.94,1651777200,19:00 05-05-2022
11,14.555529953917052,16.37,1651852800,16:00 06-05-2022
11,14.555529953917052,16.37,1651854600,16:30 06-05-2022
11,14.555529953917052,16.37,1651856400,17:00 06-05-2022
11,14.555529953917052,16.37,1651858200,17:30 06-05-2022
11,14.555529953917052,16.37,1651860000,18:00 06-05-2022
11,14.555529953917052,16.37,1651861800,18:30 06-05-2022
11,14.555529953917052,11.94,1651863600,19:00 06-05-2022
11,14.555529953917052,11.72,1651939200,16:00 07-05-2022
11,14.555529953917052,11.72,1651941000,16:30 07-05-2022
11,14.555529953917052,11.72,1651942800,17:00 07-05-2022
11,14.555529953917052,11.72,1651944600,17:30 07-05-2022
11,14.555529953917052,11.72,1651946400,18:00 07-05-2022
11,14.555529953917052,11.72,1651948200,18:30 07-05-2022
11,14.555529953917052,11.35,1651950000,19:00 07-05-2022
11,14.555529953917052,11.72,1652025600,16:00 08-05-2022
11,14.555529953917052,11.72,1652027400,16:30 08-05-2022
11,14.555529953917052,11.72,1652029200,17:00 08-05-2022
11,14.555529953917052,11.72,1652031000,17:30 08-05-2022
11,14.555529953917052,11.72,1652032800,18:00 08-05-2022
11,14.555529953917052,11.72,1652034600,18:30 08-05-2022
11,14.555529953917052,11.35,1652036400,19:00 08-05-2022
11,14.555529953917052,16.37,1652112000,16:00 09-05-2022
11,14.555529953917052,16.37,1652113800,16:30 09-05-2022
11,14.555529953917052,16.37,1652115600,17:00 09-05-2022
11,14.555529953917052,16.37,1652117400,17:30 09-05-2022
11,14.555529953917052,16.37,1652119200,18:00 09-05-2022
11,14.555529953917052,16.37,1652121000,18:30 09-05-2022
11,14.555529953917052,11.94,1652122800,19:00 09-05-2022
11,14.555529953917052,16.37,1652198400,16:00 10-05-2022
11,14.555529953917052,16.37,1652200200,16:30 10-05-2022
11,14.555529953917052,16.37,1652202000,17:00 10-05-2022
11,14.555529953917052,16.37,1652203800,17:30 10-05-2022
11,14.555529953917052,16.37,1652205600,18:00 10-05-2022
11,14.555529953917052,16.37,1652207400,18:30 10-05-2022
11,14.555529953917052,11.94,1652209200,19:00 10-05-2022
11,14.555529953917052,16.37,1652284800,16:00 11-05-2022
11,14.555529953917052,16.37,1652286600,16:30 11-05-2022
11,14.555529953917052,16.37,1652288400,17:00 11-05-2022
11,14.555529953917052,16.37,1652290200,17:30 11-05-2022
11,14.555529953917052,16.37,1652292000,18:00 11-05-2022
11,14.555529953917052,16.37,1652293800,18:30 11-05-2022
11,14.555529953917052,11.94,1652295600,19:00 11-05-2022
11,14.555529953917052,16.37,1652371200,16:00 12-05-2022
11,14.555529953917052,16.37,1652373000,16:30 12-05-2022
11,14.555529953917052,16.37,1652374800,17:00 12-05-2022
11,14.555529953917052,16.37,1652376600,17:30 12-05-2022
11,14.555529953917052,16.37,1652378400,18:00 12-05-2022
11,14.555529953917052,16.37,1652380200,18:30 12-05-2022
11,14.555529953917052,11.94,1652382000,19:00 12-05-2022
11,14.555529953917052,16.37,1652457600,16:00 13-05-2022
11,14.555529953917052,16.37,1652459400,16:30 13-05-2022
11,14.555529953917052,16.37,1652461200,17:00 13-05-2022
11,14.555529953917052,16.37,1652463000,17:30 13-05-2022
11,14.555529953917052,16.37,1652464800,18:00 13-05-2022
11,14.555529953917052,16.37,1652466600,18:30 13-05-2022
11,14.555529953917052,11.94,1652468400,19:00 13-05-2022
11,14.555529953917052,11.72,1652544000,16:00 14-05-2022
11,14.555529953917052,11.72,1652545800,16:30 14-05-2022
11,14.555529953917052,11.72,1652547600,17:00 14-05-2022
11,14.555529953917052,11.72,1652549400,17:30 14-05-2022
11,14.555529953917052,11.72,1652551200,18:00 14-05-2022
11,14.555529953917052,11.72,1652553000,18:30 14-05-2022
11,14.555529953917052,11.35,1652554800,19:00 14-05-2022
11,14.555529953917052,11.72,1652630400,16:00 15-05-2022
11,14.555529953917052,11.72,1652632200,16:30 15-05-2022
11,14.555529953917052,11.72,1652634000,17:00 15-05-2022
11,14.555529953917052,11.72,1652635800,17:30 15-05-2022
11,14.555529953917052,11.72,1652637600,18:00 15-05-2022
11,14.555529953917052,11.72,1652639400,18:30 15-05-2022
11,14.555529953917052,11.35,1652641200,19:00 15-05-2022
11,14.555529953917052,16.37,1652716800,16:00 16-05-2022
11,14.555529953917052,16.37,1652718600,16:30 16-05-2022
11,14.555529953917052,16.37,1652720400,17:00 16-05-2022
11,14.555529953917052,16.37,1652722200,17:30 16-05-2022
11,14.555529953917052,16.37,1652724000,18:00 16-05-2022
11,14.555529953917052,16.37,1652725800,18:30 16-05-2022
11,14.555529953917052,11.94,1652727600,19:00 16-05-2022
11,14.555529953917052,16.37,1652803200,16:00 17-05-2022
11,14.555529953917052,16.37,1652805000,16:30 17-05-2022
11,14.555529953917052,16.37,1652806800,17:00 17-05-2022
11,14.555529953917052,16.37,1652808600,17:30 17-05-2022
11,14.555529953917052,16.37,1652810400,18:00 17-05-2022
11,14.555529953917052,16.37,1652812200,18:30 17-05-2022
11,14.555529953917052,11.94,1652814000,19:00 17-05-2022
11,14.555529953917052,16.37,1652889600,16:00 18-05-2022
11,14.555529953917052,16.37,1652891400,16:30 18-05-2022
11,14.555529953917052,16.37,1652893200,17:00 18-05-2022
11,14.555529953917052,16.37,1652895000,17:30 18-05-2022
11,14.555529953917052,16.37,1652896800,18:00 18-05-2022
11,14.555529953917052,16.37,1652898600,18:30 18-05-2022
11,14.555529953917052,11.94,1652900400,19:00 18-05-2022
11,14.555529953917052,16.37,1652976000,16:00 19-05-2022
11,14.555529953917052,16.37,1652977800,16:30 19-05-2022
11,14.555529953917052,16.37,1652979600,17:00 19-05-2022
11,14.555529953917052,16.37,1652981400,17:30 19-05-2022
11,14.555529953917052,16.37,1652983200,18:00 19-05-2022
11,14.555529953917052,16.37,1652985000,18:30 19-05-2022
11,14.555529953917052,11.94,1652986800,19:00 19-05-2022
11,14.555529953917052,16.37,1653062400,16:00 20-05-2022
11,14.555529953917052,16.37,1653064200,16:30 20-05-2022
11,14.555529953917052,16.37,1653066000,17:00 20-05-2022
11,14.555529953917052,16.37,1653067800,17:30 20-05-2022
11,14.555529953917052,16.37,1653069600,18:00 20-05-2022
11,14.555529953917052,16.37,1653071400,18:30 20-05-2022
11,14.555529953917052,11.94,1653073200,19:00 20-05-2022
11,14.555529953917052,11.72,1653148800,16:00 21-05-2022
11,14.555529953917052,11.72,1653150600,16:30 21-05-2022
11,14.555529953917052,11.72,1653152400,17:00 21-05-2022
11,14.555529953917052,11.72,1653154200,17:30 21-05-2022
11,14.555529953917052,11.72,1653156000,18:00 21-05-2022
11,14.555529953917052,11.72,1653157800,18:30 21-05-2022
11,14.555529953917052,11.35,1653159600,19:00 21-05-2022
11,14.555529953917052,11.72,1653235200,16:00 22-05-2022
11,14.555529953917052,11.72,1653237000,16:30 22-05-2022
11,14.555529953917052,11.72,1653238800,17:00 22-05-2022
11,14.555529953917052,11.72,1653240600,17:30 22-05-2022
11,14.555529953917052,11.72,1653242400,18:00 22-05-2022
11,14.555529953917052,11.72,1653244200,18:30 22-05-2022
11,14.555529953917052,11.35,1653246000,19:00 22-05-2022
11,14.555529953917052,16.37,1653321600,16:00 23-05-2022
11,14.555529953917052,16.37,1653323400,16:30 23-05-2022
11,14.555529953917052,16.37,1653325200,17:00 23-05-2022
11,14.555529953917052,16.37,1653327000,17:30 23-05-2022
11,14.555529953917052,16.37,1653328800,18:00 23-05-2022
11,14.555529953917052,16.37,1653330600,18:30 23-05-2022
11,14.555529953917052,11.94,1653332400,19:00 23-05-2022
11,14.555529953917052,16.37,1653408000,16:00 24-05-2022
11,14.555529953917052,16.37,1653409800,16:30 24-05-2022
11,14.555529953917052,16.37,1653411600,17:00 24-05-2022
11,14.555529953917052,16.37,1653413400,17:30 24-05-2022
11,14.555529953917052,16.37,1653415200,18:00 24-05-2022
11,14.555529953917052,16.37,1653417000,18:30 24-05-2022
11,14.555529953917052,11.94,1653418800,19:00 24-05-2022
11,14.555529953917052,16.37,1653494400,16:00 25-05-2022
11,14.555529953917052,16.37,1653496200,16:30 25-05-2022
11,14.555529953917052,16.37,1653498000,17:00 25-05-2022
11,14.555529953917052,16.37,1653499800,17:30 25-05-2022
11,14.555529953917052,16.37,1653501600,18:00 25-05-2022
11,14.555529953917052,16.37,1653503400,18:30 25-05-2022
11,14.555529953917052,11.94,1653505200,19:00 25-05-2022
11,14.555529953917052,16.37,1653580800,16:00 26-05-2022
11,14.555529953917052,16.37,1653582600,16:30 26-05-2022
11,14.555529953917052,16.37,1653584400,17:00 26-05-2022
11,14.555529953917052,16.37,1653586200,17:30 26-05-2022
11,14.555529953917052,16.37,1653588000,18:00 26-05-2022
11,14.555529953917052,16.37,1653589800,18:30 26-05-2022
11,14.555529953917052,11.94,1653591600,19:00 26-05-2022
11,14.555529953917052,16.37,1653667200,16:00 27-05-2022
11,14.555529953917052,16.37,1653669000,16:30 27-05-2022
11,14.555529953917052,16.37,1653670800,17:00 27-05-2022
11,14.555529953917052,16.37,1653672600,17:30 27-05-2022
11,14.555529953917052,16.37,1653674400,18:00 27-05-2022
11,14.555529953917052,16.37,1653676200,18:30 27-05-2022
11,14.555529953917052,11.94,1653678000,19:00 27-05-2022
11,14.555529953917052,11.72,1653753600,16:00 28-05-2022
11,14.555529953917052,11.72,1653755400,16:30 28-05-2022
11,14.555529953917052,11.72,1653757200,17:00 28-05-2022
11,14.555529953917052,11.72,1653759000,17:30 28-05-2022
11,14.555529953917052,11.72,1653760800,18:00 28-05-2022
11,14.555529953917052,11.72,1653762600,18:30 28-05-2022
11,14.555529953917052,11.35,1653764400,19:00 28-05-2022
11,14.555529953917052,11.72,1653840000,16:00 29-05-2022
11,14.555529953917052,11.72,1653841800,16:30 29-05-2022
11,14.555529953917052,11.72,1653843600,17:00 29-05-2022
11,14.555529953917052,11.72,1653845400,17:30 29-05-2022
11,14.555529953917052,11.72,1653847200,18:00 29-05-2022
11,14.555529953917052,11.72,1653849000,18:30 29-05-2022
11,14.555529953917052,11.35,1653850800,19:00 29-05-2022
11,14.555529953917052,16.37,1653926400,16:00 30-05-2022
11,14.555529953917052,16.37,1653928200,16:30 30-05-2022
11,14.555529953917052,16.37,1653930000,17:00 30-05-2022
11,14.555529953917052,16.37,1653931800,17:30 30-05-2022
11,14.555529953917052,16.37,1653933600,18:00 30-05-2022
11,14.555529953917052,16.37,1653935400,18:30 30-05-2022
11,14.555529953917052,11.94,1653937200,19:00 30-05-2022
11,14.555529953917052,16.37,1654012800,16:00 31-05-2022
11,14.555529953917052,16.37,1654014600,16:30 31-05-2022
11,14.555529953917052,16.37,1654016400,17:00 31-05-2022
11,14.555529953917052,16.37,1654018200,17:30 31-05-2022
11,14.555529953917052,16.37,1654020000,18:00 31-05-2022
11,14.555529953917052,16.37,1654021800,18:30 31-05-2022
11,14.555529953917052,11.94,1654023600,19:00 31-05-2022
11,14.761809523809523,16.48,1654099200,16:00 01-06-2022
11,14.761809523809523,16.48,1654101000,16:30 01-06-2022
11,14.761809523809523,16.48,1654102800,17:00 01-06-2022
11,14.761809523809523,16.48,1654104600,17:30 01-06-2022
11,14.761809523809523,16.48,1654106400,18:00 01-06-2022
11,14.761809523809523,16.48,1654108200,18:30 01-06-2022
11,14.761809523809523,12.05,1654110000,19:00 01-06-2022
11,14.761809523809523,16.48,1654185600,16:00 02-06-2022
11,14.761809523809523,16.48,1654187400,16:30 02-06-2022
11,14.761809523809523,16.48,1654189200,17:00 02-06-2022
11,14.761809523809523,16.48,1654191000,17:30 02-06-2022
11,14.761809523809523,16.48,1654192800,18:00 02-06-2022
11,14.761809523809523,16.48,1654194600,18:30 02-06-2022
11,14.761809523809523,12.05,1654196400,19:00 02-06-2022
11,14.761809523809523,16.48,1654272000,16:00 03-06-2022
11,14.761809523809523,16.48,1654273800,16:30 03-06-2022
11,14.761809523809523,16.48,1654275600,17:00 03-06-2022
11,14.761809523809523,16.48,1654277400,17:30 03-06-2022
11,14.761809523809523,16.48,1654279200,18:00 03-06-2022
11,14.761809523809523,16.48,1654281000,18:30 03-06-2022
11,14.761809523809523,12.05,1654282800,19:00 03-06-2022
11,14.761809523809523,11.83,1654358400,16:00 04-06-2022
11,14.761809523809523,11.83,1654360200,16:30 04-06-2022
11,14.761809523809523,11.83,1654362000,17:00 04-06-2022
11,14.761809523809523,11.83,1654363800,17:30 04-06-2022
11,14.761809523809523,11.83,1654365600,18:00 04-06-2022
11,14.761809523809523,11.83,1654367400,18:30 04-06-2022
11,14.761809523809523,11.46,1654369200,19:00 04-06-2022
11,14.761809523809523,11.83,1654444800,16:00 05-06-2022
11,14.761809523809523,11.83,1654446600,16:30 05-06-2022
11,14.761809523809523,11.83,1654448400,17:00 05-06-2022
11,14.761809523809523,11.83,1654450200,17:30 05-06-2022
11,14.761809523809523,11.83,1654452000,18:00 05-06-2022
11,14.761809523809523,11.83,1654453800,18:30 05-06-2022
11,14.761809523809523,11.46,1654455600,19:00 05-06-2022
11,14.761809523809523,16.48,1654531200,16:00 06-06-2022
11,14.761809523809523,16.48,1654533000,16:30 06-06-2022
11,14.761809523809523,16.48,1654534800,17:00 06-06-2022
11,14.761809523809523,16.48,1654536600,17:30 06-06-2022
11,14.761809523809523,16.48,1654538400,18:00 06-06-2022
11,14.761809523809523,16.48,1654540200,18:30 06-06-2022
11,14.761809523809523,12.05,1654542000,19:00 06-06-2022
11,14.761809523809523,16.48,1654617600,16:00 07-06-2022
11,14.761809523809523,16.48,1654619400,16:30 07-06-2022
11,14.761809523809523,16.48,1654621200,17:00 07-06-2022
11,14.761809523809523,16.48,1654623000,17:30 07-06-2022
11,14.761809523809523,16.48,1654624800,18:00 07-06-2022
11,14.761809523809523,16.48,1654626600,18:30 07-06-2022
11,14.761809523809523,12.05,1654628400,19:00 07-06-2022
11,14.761809523809523,16.48,1654704000,16:00 08-06-2022
11,14.761809523809523,16.48,1654705800,16:30 08-06-2022
11,14.761809523809523,16.48,1654707600,17:00 08-06-2022
11,14.761809523809523,16.48,1654709400,17:30 08-06-2022
11,14.761809523809523,16.48,1654711200,18:00 08-06-2022
11,14.761809523809523,16.48,1654713000,18:30 08-06-2022
11,14.761809523809523,12.05,1654714800,19:00 08-06-2022
11,14.761809523809523,16.48,1654790400,16:00 09-06-2022
11,14.761809523809523,16.48,1654792200,16:30 09-06-2022
11,14.761809523809523,16.48,1654794000,17:00 09-06-2022
11,14.761809523809523,16.48,1654795800,17:30 09-06-2022
11,14.761809523809523,16.48,1654797600,18:00 09-06-2022
11,14.761809523809523,16.48,1654799400,18:30 09-06-2022
11,14.761809523809523,12.05,1654801200,19:00 09-06-2022
11,14.761809523809523,16.48,1654876800,16:00 10-06-2022
11,14.761809523809523,16.48,1654878600,16:30 10-06-2022
11,14.761809523809523,16.48,1654880400,17:00 10-06-2022
11,14.761809523809523,16.48,1654882200,17:30 10-06-2022
11,14.761809523809523,16.48,1654884000,18:00 10-06-2022
11,14.761809523809523,16.48,1654885800,18:30 10-06-2022
11,14.761809523809523,12.05,1654887600,19:00 10-06-2022
11,14.761809523809523,11.83,1654963200,16:00 11-06-2022
11,14.761809523809523,11.83,1654965000,16:30 11-06-2022
11,14.761809523809523,11.83,1654966800,17:00 11-06-2022
11,14.761809523809523,11.83,1654968600,17:30 11-06-2022
11,14.761809523809523,11.83,1654970400,18:00 11-06-2022
11,14.761809523809523,11.83,1654972200,18:30 11-06-2022
11,14.761809523809523,11.46,1654974000,19:00 11-06-2022
11,14.761809523809523,11.83,1655049600,16:00 12-06-2022
11,14.761809523809523,11.83,1655051400,16:30 12-06-2022
11,14.761809523809523,11.83,1655053200,17:00 12-06-2022
11,14.761809523809523,11.83,1655055000,17:30 12-06-2022
11,14.761809523809523,11.83,1655056800,18:00 12-06-2022
11,14.761809523809523,11.83,1655058600,18:30 12-06-2022
11,14.761809523809523,11.46,1655060400,19:00 12-06-2022
11,14.761809523809523,16.48,1655136000,16:00 13-06-2022
11,14.761809523809523,16.48,1655137800,16:30 13-06-2022
11,14.761809523809523,16.48,1655139600,17:00 13-06-2022
11,14.761809523809523,16.48,1655141400,17:30 13-06-2022
11,14.761809523809523,16.48,1655143200,18:00 13-06-2022
11,14.761809523809523,16.48,1655145000,18:30 13-06-2022
11,14.761809523809523,12.05,1655146800,19:00 13-06-2022
11,14.761809523809523,16.48,1655222400,16:00 14-06-2022
11,14.761809523809523,16.48,1655224200,16:30 14-06-2022
11,14.761809523809523,16.48,1655226000,17:00 14-06-2022
11,14.761809523809523,16.48,1655227800,17:30 14-06-2022
11,14.761809523809523,16.48,1655229600,18:00 14-06-2022
11,14.761809523809523,16.48,1655231400,18:30 14-06-2022
11,14.761809523809523,12.05,1655233200,19:00 14-06-2022
11,14.761809523809523,16.48,1655308800,16:00 15-06-2022
11,14.761809523809523,16.48,1655310600,16:30 15-06-2022
11,14.761809523809523,16.48,1655312400,17:00 15-06-2022
11,14.761809523809523,16.48,1655314200,17:30 15-06-2022
11,14.761809523809523,16.48,1655316000,18:00 15-06-2022
11,14.761809523809523,16.48,1655317800,18:30 15-06-2022
11,14.761809523809523,12.05,1655319600,19:00 15-06-2022
11,14.761809523809523,16.48,1655395200,16:00 16-06-2022
11,14.761809523809523,16.48,1655397000,16:30 16-06-2022
11,14.761809523809523,16.48,1655398800,17:00 16-06-2022
11,14.761809523809523,16.48,1655400600,17:30 16-06-2022
11,14.761809523809523,16.48,1655402400,18:00 16-06-2022
11,14.761809523809523,16.48,1655404200,18:30 16-06-2022
11,14.761809523809523,12.05,1655406000,19:00 16-06-2022
11,14.761809523809523,16.48,1655481600,16:00 17-06-2022
11,14.761809523809523,16.48,1655483400,16:30 17-06-2022
11,14.761809523809523,16.48,1655485200,17:00 17-06-2022
11,14.761809523809523,16.48,1655487000,17:30 17-06-2022
11,14.761809523809523,16.48,1655488800,18:00 17-06-2022
11,14.761809523809523,16.48,1655490600,18:30 17-06-2022
11,14.761809523809523,12.05,1655492400,19:00 17-06-2022
11,14.761809523809523,11.83,1655568000,16:00 18-06-2022
11,14.761809523809523,11.83,1655569800,16:30 18-06-2022
11,14.761809523809523,11.83,1655571600,17:00 18-06-2022
11,14.761809523809523,11.83,1655573400,17:30 18-06-2022
11,14.761809523809523,11.83,1655575200,18:00 18-06-2022
11,14.761809523809523,11.83,1655577000,18:30 18-06-2022
11,14.761809523809523,11.46,1655578800,19:00 18-06-2022
11,14.761809523809523,11.83,1655654400,16:00 19-06-2022
11,14.761809523809523,11.83,1655656200,16:30 19-06-2022
11,14.761809523809523,11.83,1655658000,17:00 19-06-2022
11,14.761809523809523,11.83,1655659800,17:30 19-06-2022
11,14.761809523809523,11.83,1655661600,18:00 19-06-2022
11,14.761809523809523,11.83,1655663400,18:30 19-06-2022
11,14.761809523809523,11.46,1655665200,19:00 19-06-2022
11,14.761809523809523,16.48,1655740800,16:00 20-06-2022
11,14.761809523809523,16.48,1655742600,16:30 20-06-2022
11,14.761809523809523,16.48,1655744400,17:00 20-06-2022
11,14.761809523809523,16.48,1655746200,17:30 20-06-2022
11,14.761809523809523,16.48,1655748000,18:00 20-06-2022
